scratch_path	bytes	sha256	retention	gallery_destination
source/frames/faithful_auto_lp_06_bands.svg	2693	3f03fe3a633d1530cebf2654d55e582474b6d9a5fd0c4d9234085686d5f02c05	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_06_bands.svg
source/frames/faithful_auto_lp_07_return.svg	822735	563b090765b19f8ca0afb310b85256cd9837fcfcff69c5980aefb4725979d967	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_07_return.svg
source/frames/faithful_auto_lp_08_outro.svg	340192	391ac16f8bcc59a0ac222b71f9b4381bca338c116c4308ee3a022314407ed612	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_08_outro.svg
source/frames/png/faithful_auto_lp_01_result.png	327268	bc77862bfdd370bbc517df5c425b0ec7aa934d6614d508e5d62da66e47902d93	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/assets/poster.png
source/frames/png/faithful_auto_lp_02_rstudio.png	406145	4b9850c9a080ff9ca5785102374518094925201b1ea168dcbf1bd8d050a44c35	generated-cache-external	-
source/frames/png/faithful_auto_lp_03_contrast.png	128210	a94d5de17b8af1234b7227e752dcfef2f2d583accb3d0bb649c81a1e573425b4	generated-cache-external	-
source/frames/png/faithful_auto_lp_04_selection.png	128326	485ad3dd8b50b9909ffa8b7f2f2991b81d3ded631ad33e2e6da7f5d92dd610b9	generated-cache-external	-
source/frames/png/faithful_auto_lp_05_derivatives.png	260611	5ccc1ff8317bd5c3f76d5a45eb98edbc07df5677461ad9535e476e8fa0562bbe	generated-cache-external	-
source/frames/png/faithful_auto_lp_06_bands.png	122866	6abe578d35f9c6eb861e22083d0b0438fe192fd060b1bdad4c89cc4af68a24b0	generated-cache-external	-
source/frames/png/faithful_auto_lp_07_return.png	404436	17c191ca82a56d8dee745b142115e33576a76320542cb17054d66a208d709473	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/assets/rstudio_context.png
source/frames/png/faithful_auto_lp_08_outro.png	163810	967d5273dc0e63a4933724d2b2eff5382f39f0ad659b5d2f687139ef36720322	generated-cache-external	-
storyboards/OLD_FAITHFUL_AUTOMATIC_LP_REVIEW_PACKET.md	8721	ba2db72b60be651c31ae99f02ba05853ee14902f52568b56c0789fc59e151788	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/storyboard.md
