scratch_path	bytes	sha256	retention	gallery_destination
proof/faithful_udens_master_ebur128.log	43471	86fe04e6899ad08c58325f9d18cb2a21f3896ab1d470ff339d8c65a3f62515ca	campaign-evidence-external	-
proof/faithful_udens_runtime_summary.csv	181	a98ee5b56b0caddd5968ac98b8bebcf7b6ec8fe2a0074d83ffed04fd01776969	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/runtime-summary.csv
proof/faithful_udens_take3_alignment.json	11122	0e574e856baa181146df1b5b349b1f24eba617f7c486ac0a0a025fbc593d502e	campaign-evidence-external	-
proof/faithful_udist_cove_take2_fresh_full_silencedetect.log	2527	fc0abd08fc592c71539dd2df29200ce5846e9b24151132dade6e2a2c690d7745	campaign-evidence-external	-
proof/faithful_udist_cove_take3_compact_full_silencedetect.log	2689	d6518e324d15683878fa2166d87fcb4006faa06b4ccbd59b2c6f48713216845e	campaign-evidence-external	-
proof/faithful_udist_cove_take4_dashfree_full_silencedetect.log	2533	2639024dd63ae12888a0bdf76f7510cbb709bfa0b5dfdcf499daae6d8bcc55b5	campaign-evidence-external	-
proof/faithful_udist_early_rstudio_corrected.png	542006	7186f5d79df6f6c25867414178c5cbbb4f4dacbee6b82706792b2f41d414353d	campaign-evidence-external	-
proof/faithful_udist_installed_result.rds	2822	ddee307160b6119f9b725b9dcee5c21e51a369926bb3a662b8351cd5cdb6546e	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/installed-result.rds
proof/faithful_udist_loudnorm_pass1.log	1292	5a8d9ab215b0f066cce2685320bdcc0d77b42ea2661a456fe79ce30d6727259c	campaign-evidence-external	-
proof/faithful_udist_loudnorm_pass2.log	1529	4dbceed37455fb88fc7bcdc348d7087d877ca66a760ec5098562f86651e5ec13	campaign-evidence-external	-
proof/faithful_udist_master_ebur128.log	46454	80e67673acc3502401c92f6bc87ab4441018541cd404dfa56a7831c9b85d960c	campaign-evidence-external	-
